code	market	time	pinyin	name
600482	sh	2004-07-14	zgdl	中国动力
600483	sh	2004-05-31	fngf	福能股份
600485	sh	2003-08-07	xwjt	信威集团
600486	sh	2002-04-25	ynhg	扬农化工
600487	sh	2003-08-22	htgd	亨通光电
600488	sh	2001-06-18	tygf	天药股份
600489	sh	2003-08-14	zjhj	中金黄金
600490	sh	2003-06-26	pxzy	鹏欣资源
600491	sh	2004-05-24	lyjs	龙元建设
600493	sh	2004-04-21	fzfz	凤竹纺织
600495	sh	2004-05-26	jxcz	晋西车轴
600496	sh	2002-06-05	jggg	精工钢构
600497	sh	2004-04-20	chxz	驰宏锌锗
600498	sh	2001-08-23	fhtx	烽火通信
600499	sh	2002-10-10	kdjn	科达洁能
600500	sh	2000-03-01	zhgj	中化国际
600501	sh	2001-06-15	htcg	航天晨光
600502	sh	2003-04-15	ahsl	安徽水利
600503	sh	2002-07-09	hljz	华丽家族
600505	sh	2002-05-30	xcdl	西昌电力
600506	sh	2001-12-26	xlgf	香梨股份
600507	sh	2003-09-30	fdtg	方大特钢
600508	sh	2001-08-29	shny	上海能源
600509	sh	2002-02-28	tfny	天富能源
600510	sh	2002-06-18	hmd	黑牡丹
600511	sh	2002-11-27	gygf	国药股份
600512	sh	2002-12-26	tdjs	腾达建设
600513	sh	2003-03-19	lhyy	联环药业
600515	sh	2002-08-06	hhjc	海航基础
600516	sh	2002-08-30	fdts	方大炭素
600517	sh	2003-10-10	zxdq	置信电气
600518	sh	2001-03-19	kmyy	康美药业
600519	sh	2001-08-27	gzmt	贵州茅台
600520	sh	2002-01-08	*stzf	*ST中发
600521	sh	2003-03-04	hhyy	华海药业
600522	sh	2002-10-24	ztkj	中天科技
600523	sh	2001-12-27	ghgf	贵航股份
600525	sh	2002-12-02	cyjt	长园集团
600526	sh	2002-07-22	fdhb	菲达环保
600527	sh	2003-11-27	jngx	江南高纤
600528	sh	2001-05-28	ztgy	中铁工业
600529	sh	2002-06-03	sdyb	山东药玻
600530	sh	2001-07-02	jdal	交大昂立
600531	sh	2002-07-30	ygjq	豫光金铅
600532	sh	2002-10-31	hdky	宏达矿业
600533	sh	2002-03-28	qxjs	栖霞建设
600535	sh	2002-08-23	tsl	天士力
600536	sh	2002-05-17	zgrj	中国软件
600537	sh	2003-01-23	yjgd	亿晶光电
600538	sh	2003-01-14	gfgf	国发股份
600539	sh	2001-08-24	stgf	狮头股份
600540	sh	2004-01-07	xsgf	新赛股份
600543	sh	2004-03-24	mggf	莫高股份
600545	sh	2003-12-03	xjcj	新疆城建
600546	sh	2003-07-31	smgj	山煤国际
600547	sh	2003-08-28	sdhj	山东黄金
600548	sh	2001-12-25	sgs	深高速
600549	sh	2002-11-07	smwy	厦门钨业
600550	sh	2001-02-28	bbdq	保变电气
600551	sh	2002-09-05	sdcb	时代出版
600552	sh	2002-11-08	kskj	凯盛科技
600555	sh	2001-03-28	hhcx	海航创新
600556	sh	2001-08-07	sthq	ST慧球
600557	sh	2002-09-18	kyyy	康缘药业
600558	sh	2001-02-27	dxy	大西洋
600559	sh	2002-10-29	lbgj	老白干酒
600560	sh	2002-09-19	jztz	金自天正
600561	sh	2002-07-16	jxcy	江西长运
600562	sh	2003-01-28	grkj	国睿科技
600563	sh	2002-12-10	fldz	法拉电子
600565	sh	2002-07-23	dmgf	迪马股份
600566	sh	2001-08-22	jcyy	济川药业
600567	sh	2001-12-18	syzy	山鹰纸业
600568	sh	2001-05-18	zzyl	中珠医疗
600569	sh	2001-08-20	aygt	安阳钢铁
600570	sh	2003-12-16	hsdz	恒生电子
600571	sh	2002-11-01	xyd	信雅达
600572	sh	2004-04-12	keb	康恩贝
600573	sh	2003-02-26	hqpj	惠泉啤酒
600575	sh	2003-03-28	wjwl	皖江物流
600576	sh	2003-02-20	wjwh	万家文化
600577	sh	2002-09-11	jdgf	精达股份
600578	sh	2002-05-10	jndl	京能电力
600579	sh	2002-08-09	thy	天华院
600580	sh	2002-06-06	wldq	卧龙电气
600581	sh	2002-08-16	*stbg	*ST八钢
600582	sh	2002-05-15	tdkj	天地科技
600583	sh	2002-02-05	hygc	海油工程
600584	sh	2003-06-03	cdkj	长电科技
600585	sh	2002-02-07	hlsn	海螺水泥
600586	sh	2002-08-15	jjkj	金晶科技
600587	sh	2002-09-27	xhyl	新华医疗
600588	sh	2001-05-18	yywl	用友网络
600589	sh	2001-06-12	gdrt	广东榕泰
600590	sh	2002-07-03	thkj	泰豪科技
600592	sh	2002-08-05	lxgf	龙溪股份
600593	sh	2002-07-11	dlsy	大连圣亚
600594	sh	2004-03-23	ybzy	益佰制药
600595	sh	2002-06-26	zfsy	中孚实业
600596	sh	2001-09-06	xagf	新安股份
600597	sh	2002-08-28	gmry	光明乳业
600598	sh	2002-03-29	bdh	北大荒
600599	sh	2001-08-28	xmjk	熊猫金控
600600	sh	1993-08-27	qdpj	青岛啤酒
600601	sh	1990-12-19	fzkj	方正科技
600602	sh	1990-12-19	yszl	云赛智联
600603	sh	1992-01-13	ghwl	广汇物流
600604	sh	1992-03-27	sbgx	市北高新
600605	sh	1992-03-27	htny	汇通能源
600606	sh	1992-03-27	ldkg	绿地控股
600608	sh	1992-03-27	*sthk	*ST沪科
600609	sh	1992-07-24	jbqc	金杯汽车
600610	sh	1992-08-05	zyd	中毅达
600611	sh	1992-08-07	dzjt	大众交通
600612	sh	1992-08-14	lfx	老凤祥
600613	sh	1992-08-20	sqzy	神奇制药
600614	sh	1992-08-28	pqkj	鹏起科技
600615	sh	1992-09-10	fhgf	丰华股份
600616	sh	1992-09-29	jfjy	金枫酒业
600617	sh	1992-10-13	gxny	国新能源
600618	sh	1992-11-13	ljhg	氯碱化工
600619	sh	1992-11-16	hlgf	海立股份
600620	sh	1992-11-17	tcgf	天宸股份
600621	sh	1992-12-02	hxgf	华鑫股份
600622	sh	1992-12-03	jbjt	嘉宝集团
600623	sh	1992-12-04	hyjt	华谊集团
600624	sh	1993-01-05	fdfh	复旦复华
600626	sh	1993-01-07	sdgf	申达股份
600628	sh	1993-01-19	xsj	新世界
600629	sh	1993-02-09	hjjt	华建集团
600630	sh	1993-02-09	ltgf	龙头股份
600633	sh	1993-03-04	zswh	浙数文化
600634	sh	1993-03-04	fkhd	富控互动
600635	sh	1993-03-04	dzgy	大众公用
600636	sh	1993-03-16	*staf	*ST爱富
600637	sh	1993-03-16	dfmz	东方明珠
600638	sh	1993-03-26	xhp	新黄浦
600639	sh	1993-03-26	pdjq	浦东金桥
600640	sh	1993-04-07	hbkg	号百控股
600641	sh	1993-04-07	wyqy	万业企业
600642	sh	1993-04-16	sngf	申能股份
600643	sh	1993-04-26	ajjt	爱建集团
600644	sh	1993-04-26	lsdl	乐山电力
600645	sh	1993-05-04	zyxh	中源协和
600647	sh	1993-05-04	tdcy	同达创业
600648	sh	1993-05-04	wgq	外高桥
600649	sh	1993-05-18	ctkg	城投控股
600650	sh	1993-06-07	jjtz	锦江投资
600651	sh	1990-12-19	flyx	飞乐音响
600652	sh	1990-12-19	yjyx	游久游戏
600653	sh	1990-12-19	shkg	申华控股
600654	sh	1990-12-19	zax	中安消
600655	sh	1992-09-02	yysc	豫园商城
600656	sh	--	tsby	退市博元
600657	sh	1993-05-24	xddc	信达地产
600658	sh	1993-05-24	dzc	电子城
600660	sh	1993-06-10	fybl	福耀玻璃
600661	sh	1993-06-14	xny	新南洋
600662	sh	1993-06-14	qskg	强生控股
600663	sh	1993-06-28	ljz	陆家嘴
600664	sh	1993-06-29	hygf	哈药股份
600665	sh	1993-07-09	tdy	天地源
600666	sh	1993-07-12	ard	奥瑞德
600667	sh	1993-07-28	tjsy	太极实业
600668	sh	1993-07-28	jfjt	尖峰集团
600671	sh	1993-08-23	tmyy	天目药业
600673	sh	1993-09-17	dygk	东阳光科
600674	sh	1993-09-24	ctny	川投能源
600675	sh	1993-09-24	zhqy	中华企业
600676	sh	1993-09-28	jygf	交运股份
600677	sh	1993-09-28	httx	航天通信
600678	sh	1993-10-08	scjd	四川金顶
600679	sh	1993-10-08	shfh	上海凤凰
600680	sh	1993-10-18	stsp	ST上普
600681	sh	1993-10-18	bcny	百川能源
600682	sh	1993-10-18	njxb	南京新百
600683	sh	1993-10-25	jtfz	京投发展
600684	sh	1993-10-28	zjsy	珠江实业
600685	sh	1993-10-28	zcfw	中船防务
600686	sh	1993-11-08	jlqc	金龙汽车
600687	sh	1993-11-08	gtkg	刚泰控股
600688	sh	1993-11-08	shsh	上海石化
600689	sh	1993-11-08	shsm	上海三毛
600690	sh	1993-11-19	qdhe	青岛海尔
600691	sh	1993-11-19	ymhg	阳煤化工
600692	sh	1993-11-19	ytgf	亚通股份
600693	sh	1993-11-22	dbjt	东百集团
600694	sh	1993-11-22	dsgf	大商股份
600695	sh	1993-11-22	lttz	绿庭投资
600696	sh	1993-12-06	*stpt	*ST匹凸
600697	sh	1993-12-06	oyjt	欧亚集团
600698	sh	1993-12-06	hnty	湖南天雁
600699	sh	1993-12-06	jsdz	均胜电子
600701	sh	1996-05-28	gdgx	工大高新
600702	sh	1996-05-24	tpsd	沱牌舍得
600703	sh	1996-05-28	sagd	三安光电
600704	sh	1996-06-06	wczd	物产中大
600705	sh	1996-05-16	zhzb	中航资本
600706	sh	1996-05-16	qjwl	曲江文旅
600707	sh	1996-05-20	chgf	彩虹股份
600708	sh	1996-06-06	gmdc	光明地产
600710	sh	1996-07-01	*stcl	*ST常林
600711	sh	1996-05-31	stky	盛屯矿业
600712	sh	1996-06-26	nnbh	南宁百货
600713	sh	1996-07-01	njyy	南京医药
600714	sh	1996-06-06	jrky	金瑞矿业
600715	sh	1996-07-01	wtkg	文投控股
600716	sh	1996-07-02	fhgf	凤凰股份
600717	sh	1996-06-14	tjg	天津港
600718	sh	1996-06-18	drjt	东软集团
600719	sh	1996-07-16	dlrd	大连热电
600720	sh	1996-07-16	qls	祁连山
600721	sh	1996-06-26	bhc	百花村
600722	sh	1996-06-26	jnhg	金牛化工
600723	sh	1996-07-16	ssgf	首商股份
600724	sh	1996-07-16	nbfd	宁波富达
600725	sh	1996-07-02	styw	ST云维
600726	sh	1996-07-01	hdny	华电能源
600727	sh	1996-07-02	lbhg	鲁北化工
600728	sh	1996-07-16	jdkj	佳都科技
600729	sh	1996-07-02	cqbh	重庆百货
600730	sh	1996-07-26	zggk	中国高科
600731	sh	1996-08-02	hnhl	湖南海利
600732	sh	1996-08-16	*stxm	*ST新梅
600733	sh	1996-08-16	s*stqf	S*ST前锋
600734	sh	1996-08-08	sdjt	实达集团
600735	sh	1996-07-26	xhj	新华锦
600736	sh	1996-08-15	szgx	苏州高新
600737	sh	1996-07-31	zlty	中粮糖业
600738	sh	1996-08-02	lzmb	兰州民百
600739	sh	1996-08-19	lncd	辽宁成大
600740	sh	1996-08-08	sxjh	山西焦化
600741	sh	1996-08-26	hyqc	华域汽车
600742	sh	1996-08-26	yqfw	一汽富维
600743	sh	1996-09-09	hydc	华远地产
600744	sh	1996-09-05	hydl	华银电力
600745	sh	1996-08-28	zygf	中茵股份
600746	sh	1996-09-18	jssp	江苏索普
600747	sh	1996-09-16	dlkg	大连控股
600748	sh	1996-09-25	ssfz	上实发展
600749	sh	1996-10-15	xcly	西藏旅游
600750	sh	1996-09-23	jzyy	江中药业
600751	sh	1996-09-09	thtz	天海投资
600753	sh	1996-09-27	dfyx	东方银星
600754	sh	1996-10-11	jjgf	锦江股份
600755	sh	1996-10-03	smgm	厦门国贸
600756	sh	1996-09-23	lcrj	浪潮软件
600757	sh	1996-10-03	cjcm	长江传媒
600758	sh	1996-10-29	hyny	红阳能源
600759	sh	1996-10-08	zjyq	洲际油气
600760	sh	1996-10-11	zhhb	中航黑豹
600761	sh	1996-10-09	ahhl	安徽合力
600763	sh	1996-10-30	tcyl	通策医疗
600764	sh	1996-11-04	zdgt	中电广通
600765	sh	1996-11-06	zhcj	中航重机
600766	sh	1996-10-28	ychj	园城黄金
600767	sh	1996-11-15	ysyl	运盛医疗
600768	sh	1996-11-11	nbfb	宁波富邦
600769	sh	1996-11-01	xldy	祥龙电业
600770	sh	1996-11-20	zygf	综艺股份
600771	sh	1996-11-05	gyy	广誉远
600773	sh	1996-11-08	xcct	西藏城投
600774	sh	1996-11-08	hsjt	汉商集团
600775	sh	1996-11-18	njxm	南京熊猫
600776	sh	1996-11-26	dftx	东方通信
600777	sh	1996-11-21	xcny	新潮能源
600778	sh	1996-12-03	yhjt	友好集团
600779	sh	1996-12-06	sjf	水井坊
600780	sh	1996-12-05	tbny	通宝能源
600781	sh	1996-12-18	fryy	辅仁药业
600782	sh	1996-12-25	xggf	新钢股份
600783	sh	1996-12-25	lxct	鲁信创投
600784	sh	1996-12-25	lytz	鲁银投资
600785	sh	1997-01-08	xhbh	新华百货
600787	sh	1997-01-21	zcgf	中储股份
600789	sh	1997-02-26	lkyy	鲁抗医药
600790	sh	1997-02-28	qfc	轻纺城
600791	sh	1997-01-30	jnzy	京能置业
600792	sh	1997-01-23	ymny	云煤能源
600793	sh	1997-02-20	ybzy	宜宾纸业
600794	sh	1997-03-06	bskj	保税科技
600795	sh	1997-03-18	gddl	国电电力
600796	sh	1997-04-08	qjsh	钱江生化
600797	sh	1997-04-18	zdwx	浙大网新
600798	sh	1997-04-23	nbhy	宁波海运
600800	sh	1993-12-06	tjck	天津磁卡
600801	sh	1994-01-03	hxsn	华新水泥
600802	sh	1994-01-03	fjsn	福建水泥
600803	sh	1994-01-03	xagf	新奥股份
600804	sh	1994-01-03	pbs	鹏博士
600805	sh	1994-01-03	ydtz	悦达投资
600806	sh	1994-01-03	*stkj	*ST昆机
600807	sh	1994-01-03	tygf	天业股份
600808	sh	1994-01-06	mggf	马钢股份
600809	sh	1994-01-06	sxfj	山西汾酒
600810	sh	1994-01-06	smgf	神马股份
600811	sh	1994-01-06	dfjt	东方集团
600812	sh	1994-01-14	hbzy	华北制药
600814	sh	1994-01-14	hzxb	杭州解百
600815	sh	1994-01-28	sggf	厦工股份
600816	sh	1994-01-28	axxt	安信信托
600817	sh	1994-01-28	*sths	*ST宏盛
600818	sh	1994-01-28	zlgf	中路股份
600819	sh	1994-01-28	ypbl	耀皮玻璃
600820	sh	1994-01-28	sdgf	隧道股份
600821	sh	1994-01-28	jqy	津劝业
600822	sh	1994-02-04	shwm	上海物贸
600823	sh	1994-02-04	smgf	世茂股份
600824	sh	1994-02-04	ymjt	益民集团
600825	sh	1994-02-04	xhcm	新华传媒
600826	sh	1994-02-04	lsgf	兰生股份
600827	sh	1994-02-04	blgf	百联股份
600828	sh	1994-02-24	mysy	茂业商业
600829	sh	1994-02-24	rmtt	人民同泰
600830	sh	1994-02-24	xyrt	香溢融通
600831	sh	1994-02-24	gdwl	广电网络
600833	sh	1994-02-24	dyyy	第一医药
600834	sh	1994-02-24	stdt	申通地铁
600835	sh	1994-02-24	shjd	上海机电
600836	sh	1994-02-24	jlsy	界龙实业
600837	sh	1994-02-24	htzq	海通证券
600838	sh	1994-02-24	shjb	上海九百
600839	sh	1994-03-11	scch	四川长虹
600841	sh	1994-03-11	scgf	上柴股份
600843	sh	1994-03-11	sgsb	上工申贝
600844	sh	1994-03-11	dhkj	丹化科技
600845	sh	1994-03-11	bxrj	宝信软件
600846	sh	1994-03-11	tjkj	同济科技
600847	sh	1994-03-24	wlgf	万里股份
600848	sh	1994-03-24	shlg	上海临港
600850	sh	1994-03-24	hddn	华东电脑
600851	sh	1994-04-04	hxgf	海欣股份
600853	sh	1994-04-04	ljgf	龙建股份
600854	sh	1994-04-25	clgf	春兰股份
600855	sh	1994-04-25	htcf	航天长峰
600856	sh	1994-04-25	ztny	中天能源
600857	sh	1994-04-25	nbzb	宁波中百
600858	sh	1994-05-06	yzgf	银座股份
600859	sh	1994-05-06	wfj	王府井
600860	sh	1994-05-06	*stjc	*ST京城
600861	sh	1994-05-20	bjcx	北京城乡
600862	sh	1994-05-20	zhgk	中航高科
600863	sh	1994-05-20	nmhd	内蒙华电
600864	sh	1994-08-09	htgf	哈投股份
600865	sh	1994-08-09	bdjt	百大集团
600866	sh	1994-08-18	xhkj	星湖科技
600867	sh	1994-08-24	thdb	通化东宝
600868	sh	1994-09-12	myjx	梅雁吉祥
600869	sh	1995-02-06	zhny	智慧能源
600870	sh	1995-02-28	shdz	厦华电子
600871	sh	1995-04-11	shyf	石化油服
600872	sh	1995-01-24	zjgx	中炬高新
600873	sh	1995-02-17	mhsw	梅花生物
600874	sh	1995-06-30	cyhb	创业环保
600875	sh	1995-10-10	dfdq	东方电气
600876	sh	1995-10-31	lybl	洛阳玻璃
600877	sh	1995-10-13	zgjl	中国嘉陵
600879	sh	1995-11-15	htdz	航天电子
600880	sh	1995-11-15	brcb	博瑞传播
600881	sh	1995-11-15	ytjt	亚泰集团
600882	sh	1995-12-06	gzgf	广泽股份
600883	sh	1995-12-08	bwkj	博闻科技
600884	sh	1996-01-30	ssgf	杉杉股份
600885	sh	1996-02-05	hfgf	宏发股份
600886	sh	1996-01-18	gtdl	国投电力
600887	sh	1996-03-12	ylgf	伊利股份
600888	sh	1996-02-15	xjzh	新疆众和
600889	sh	1996-03-08	njhx	南京化纤
600890	sh	1996-03-18	zfgf	中房股份
600891	sh	1996-03-25	qljt	秋林集团
600892	sh	1996-03-15	dswh	大晟文化
600893	sh	1996-04-08	zhdl	中航动力
600894	sh	1996-03-28	grgf	广日股份
600895	sh	1996-04-22	zjgk	张江高科
600896	sh	1996-05-03	lhtz	览海投资
600897	sh	1996-05-31	smkg	厦门空港
600898	sh	1996-04-18	slss	三联商社
600900	sh	2003-11-18	cjdl	长江电力
600908	sh	2016-09-23	wxyx	无锡银行
600909	sh	2016-12-06	hazq	华安证券
600917	sh	2014-09-30	cqrq	重庆燃气
600919	sh	2016-08-02	jsyx	江苏银行
600926	sh	2016-10-27	hzyx	杭州银行
600936	sh	2016-08-15	gxgd	广西广电
600939	sh	2017-02-21	cqjg	重庆建工
600958	sh	2015-03-23	dfzq	东方证券
600959	sh	2015-04-28	jsyx	江苏有线
600960	sh	2004-04-07	bhhs	渤海活塞
600961	sh	2004-08-30	zyjt	株冶集团
600962	sh	2004-06-22	gtzl	国投中鲁
600963	sh	2004-05-25	yylz	岳阳林纸
600965	sh	2004-07-13	fcgf	福成股份
600966	sh	2004-06-08	bhzy	博汇纸业
600967	sh	2004-05-18	bfcy	北方创业
600969	sh	2004-04-08	cdgj	郴电国际
600970	sh	2005-04-12	zcgj	中材国际
600971	sh	2004-08-17	hymd	恒源煤电
600973	sh	2004-08-02	bsgf	宝胜股份
600975	sh	2004-06-09	xwf	新五丰
600976	sh	2004-04-19	jmjt	健民集团
600977	sh	2016-08-09	zgdy	中国电影
600978	sh	2004-08-24	yhsh	宜华生活
600979	sh	2004-09-06	gaaz	广安爱众
600980	sh	2004-05-12	bkkj	北矿科技
600981	sh	2004-06-30	hhjt	汇鸿集团
600982	sh	2004-07-06	nbrd	宁波热电
600983	sh	2004-07-27	hep	惠而浦
600984	sh	2004-07-07	jsjx	建设机械
600985	sh	2004-04-28	lmkh	雷鸣科化
600986	sh	2004-04-26	kdgf	科达股份
600987	sh	2004-08-09	hmgf	航民股份
600988	sh	2004-04-14	cfhj	赤峰黄金
600990	sh	2004-05-10	scdz	四创电子
600992	sh	2004-05-14	gsgf	贵绳股份
600993	sh	2004-05-17	myl	马应龙
600995	sh	2004-06-15	wsdl	文山电力
600996	sh	2016-12-26	ggwl	贵广网络
600997	sh	2004-06-02	klgf	开滦股份
600998	sh	2010-11-02	jzt	九州通
600999	sh	2009-11-17	zszq	招商证券
601000	sh	2010-07-05	tsg	唐山港
601001	sh	2006-06-23	dtmy	大同煤业
601002	sh	2007-01-26	jysy	晋亿实业
601003	sh	2007-02-27	lggf	柳钢股份
601005	sh	2007-02-28	*stcg	*ST重钢
601006	sh	2006-08-01	dqtl	大秦铁路
601007	sh	2007-04-06	jlfd	金陵饭店
601008	sh	2007-04-26	lyg	连云港
601009	sh	2007-07-19	njyx	南京银行
601010	sh	2011-06-03	wfgf	文峰股份
601011	sh	2011-03-09	btl	宝泰隆
601012	sh	2012-04-11	ljgf	隆基股份
601015	sh	2014-11-05	sxhm	陕西黑猫
601016	sh	2014-09-29	jnfd	节能风电
601018	sh	2010-09-28	nbg	宁波港
601020	sh	2016-03-16	hyky	华钰矿业
601021	sh	2015-01-21	cqhk	春秋航空
601028	sh	2011-11-07	ylgf	玉龙股份
601038	sh	2012-08-08	ytgf	一拖股份
601058	sh	2011-06-30	sljy	赛轮金宇
601069	sh	2015-01-22	xbhj	西部黄金
601088	sh	2007-10-09	zgsh	中国神华
601098	sh	2010-10-28	zncm	中南传媒
601099	sh	2007-12-28	tpy	太平洋
601100	sh	2011-10-28	hlyy	恒立液压
601101	sh	2010-03-31	hhny	昊华能源
601106	sh	2010-02-09	zgyc	中国一重
601107	sh	2009-07-27	sccy	四川成渝
601111	sh	2006-08-18	zggh	中国国航
601113	sh	2011-05-09	hdgf	华鼎股份
601116	sh	2011-03-02	sjgw	三江购物
601117	sh	2010-01-07	zghx	中国化学
601118	sh	2011-01-07	hnxj	海南橡胶
601126	sh	2010-12-31	sfgf	四方股份
601127	sh	2016-06-15	xkgf	小康股份
601128	sh	2016-09-30	csyx	常熟银行
601137	sh	2011-01-27	bwhj	博威合金
601139	sh	2009-12-25	szrq	深圳燃气
601155	sh	2015-12-04	xckg	新城控股
601158	sh	2010-03-29	cqsw	重庆水务
601163	sh	2016-09-09	sjlt	三角轮胎
601166	sh	2007-02-05	xyyx	兴业银行
601168	sh	2007-07-12	xbky	西部矿业
601169	sh	2007-09-19	bjyx	北京银行
601177	sh	2010-10-11	hcqj	杭齿前进
601179	sh	2010-01-28	zgxd	中国西电
601186	sh	2008-03-10	zgtj	中国铁建
601188	sh	2010-03-19	ljjt	龙江交通
601198	sh	2015-02-26	dxzq	东兴证券
601199	sh	2011-03-17	jnsw	江南水务
601200	sh	2017-03-31	shhj	上海环境
601208	sh	2011-05-20	dckj	东材科技
601211	sh	2015-06-26	gtja	国泰君安
601212	sh	2017-02-15	byys	白银有色
601216	sh	2011-02-22	jzjt	君正集团
601218	sh	2011-05-06	jxkj	吉鑫科技
601222	sh	2011-08-08	lyny	林洋能源
601225	sh	2014-01-28	sxmy	陕西煤业
601226	sh	2014-12-11	hdcg	华电重工
601228	sh	2017-03-29	gzg	广州港
601229	sh	2016-11-16	shyx	上海银行
601231	sh	2012-02-20	hxdz	环旭电子
601233	sh	2011-05-18	tkgf	桐昆股份
601238	sh	2012-03-29	gqjt	广汽集团
601258	sh	2011-04-28	pdjt	庞大集团
601288	sh	2010-07-15	nyyx	农业银行
601311	sh	2011-06-02	ltgf	骆驼股份
601313	sh	2012-01-16	jnjj	江南嘉捷
601318	sh	2007-03-01	zgpa	中国平安
601328	sh	2007-05-15	jtyx	交通银行
601333	sh	2006-12-22	gstl	广深铁路
601336	sh	2011-12-16	xhbx	新华保险
601339	sh	2012-06-12	bldf	百隆东方
601366	sh	2017-04-12	lqgf	利群股份
601368	sh	2015-06-12	lcsw	绿城水务
601369	sh	2010-04-28	sgdl	陕鼓动力
601375	sh	2017-01-03	zyzq	中原证券
601377	sh	2010-10-13	xyzq	兴业证券
601388	sh	2012-04-23	yqzy	怡球资源
601390	sh	2007-12-03	zgzt	中国中铁
601398	sh	2006-10-27	gsyx	工商银行
601500	sh	2016-09-19	tygf	通用股份
601515	sh	2012-02-16	dfgf	东风股份
601518	sh	2010-03-19	jlgs	吉林高速
601519	sh	2011-01-28	dzh	大智慧
601555	sh	2011-12-12	dwzq	东吴证券
601558	sh	2011-01-13	hrfd	华锐风电
601566	sh	2011-05-30	jmw	九牧王
601567	sh	2011-06-15	sxyl	三星医疗
601579	sh	2014-08-25	hjs	会稽山
601588	sh	2006-10-16	bcsy	北辰实业
601595	sh	2016-08-17	shdy	上海电影
601599	sh	2011-05-27	lgwh	鹿港文化
601600	sh	2007-04-30	zgly	中国铝业
601601	sh	2007-12-25	zgtb	中国太保
601607	sh	2010-03-05	shyy	上海医药
601608	sh	2012-07-06	zxcg	中信重工
601611	sh	2016-06-06	zghj	中国核建
601616	sh	2011-02-01	gddq	广电电气
601618	sh	2009-09-21	zgzy	中国中冶
601628	sh	2007-01-09	zgrs	中国人寿
601633	sh	2011-09-28	ccqc	长城汽车
601636	sh	2011-08-12	qbjt	旗滨集团
601666	sh	2006-11-23	pmgf	平煤股份
601668	sh	2009-07-29	zgjz	中国建筑
601669	sh	2011-10-18	zgdj	中国电建
601677	sh	2011-09-19	mtly	明泰铝业
601678	sh	2010-02-23	bhgf	滨化股份
601688	sh	2010-02-26	htzq	华泰证券
601689	sh	2015-03-19	tpjt	拓普集团
601699	sh	2006-09-22	lahn	潞安环能
601700	sh	2011-01-18	ffgf	风范股份
601717	sh	2010-08-03	zmj	郑煤机
601718	sh	2010-08-16	jhjt	际华集团
601727	sh	2008-12-05	shdq	上海电气
601766	sh	2008-08-18	zgzc	中国中车
601777	sh	2010-11-25	lfgf	力帆股份
601788	sh	2009-08-18	gdzq	光大证券
601789	sh	2011-08-16	nbjg	宁波建工
601798	sh	2011-06-22	lkgx	蓝科高新
601799	sh	2011-02-01	xygf	星宇股份
601800	sh	2012-03-09	zgjj	中国交建
601801	sh	2010-01-18	wxcm	皖新传媒
601808	sh	2007-09-28	zhyf	中海油服
601811	sh	2016-08-08	xhwx	新华文轩
601818	sh	2010-08-18	gdyx	光大银行
601857	sh	2007-11-05	zgsy	中国石油
601858	sh	2017-01-18	zgkc	中国科传
601866	sh	2007-12-12	zyhf	中远海发
601872	sh	2006-12-01	zslc	招商轮船
601877	sh	2010-01-21	ztdq	正泰电器
601880	sh	2010-12-06	dlg	大连港
601881	sh	2017-01-23	zgyh	中国银河
601882	sh	2016-11-07	htjg	海天精工
601886	sh	2011-08-18	jhjt	江河集团
601888	sh	2009-10-15	zggl	中国国旅
601890	sh	2010-12-28	yxml	亚星锚链
601898	sh	2008-02-01	zmny	中煤能源
601899	sh	2008-04-25	zjky	紫金矿业
601900	sh	2016-02-15	nfcm	南方传媒
601901	sh	2011-08-10	fzzq	方正证券
601908	sh	2011-09-08	jyt	京运通
601918	sh	2007-12-19	xjny	新集能源
601919	sh	2007-06-26	zyhk	中远海控
601928	sh	2011-11-30	fhcm	凤凰传媒
601929	sh	2012-02-23	jscm	吉视传媒
601933	sh	2010-12-15	yhcs	永辉超市
601939	sh	2007-09-25	jsyx	建设银行
601958	sh	2008-04-17	jmgf	金钼股份
601965	sh	2012-06-11	zgqy	中国汽研
601966	sh	2016-07-06	lllt	玲珑轮胎
601968	sh	2015-06-11	bgbz	宝钢包装
601969	sh	2014-12-09	hnky	海南矿业
601985	sh	2015-06-10	zghd	中国核电
601988	sh	2006-07-05	zgyx	中国银行
601989	sh	2009-12-16	zgcg	中国重工
601991	sh	2006-12-20	dtfd	大唐发电
601992	sh	2011-03-01	jygf	金隅股份
601996	sh	2011-09-29	fljt	丰林集团
601997	sh	2016-08-16	gyyx	贵阳银行
601998	sh	2007-04-27	zxyx	中信银行
601999	sh	2007-12-21	cbcm	出版传媒
603000	sh	2012-04-27	rmw	人民网
603001	sh	2012-04-26	akgj	奥康国际
603002	sh	2012-05-18	hcdz	宏昌电子
603003	sh	2012-08-17	lyry	龙宇燃油
603005	sh	2014-02-10	jfkj	晶方科技
603006	sh	2014-06-30	lmgf	联明股份
603007	sh	2016-08-26	hwgf	花王股份
603008	sh	2012-07-17	xlm	喜临门
603009	sh	2014-07-18	btkj	北特科技
603010	sh	2014-10-10	wsgf	万盛股份
603011	sh	2014-11-07	hdzn	合锻智能
603012	sh	2015-03-20	cljt	创力集团
603015	sh	2015-03-03	hxkj	弘讯科技
603016	sh	2016-07-01	xht	新宏泰
603017	sh	2014-12-31	zhsj	中衡设计
